,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yhat
12,2018-02-15 19:59:53,0.00032872053116202356,0.00032872053116202356,0.00032872053116202356,0.0002951595494954483,0.000324429742110717,-3.509081995965433e-06,-3.509081995965433e-06,-3.509081995965433e-06,3.936973154727491e-06,3.936973154727491e-06,3.936973154727491e-06,-1.9536951539798467e-05,-1.9536951539798467e-05,-1.9536951539798467e-05,-1.9536951539798467e-05,-1.9536951539798467e-05,-1.9536951539798467e-05,-1.9964842698560524e-05,-1.9964842698560524e-05,-1.9964842698560524e-05,0.0003091835796222251
13,2018-02-15 20:58:54,0.00032814272017574994,0.00032814272017574994,0.00032814272017574994,0.00029553582096767723,0.00032379312937603507,-3.221549230399348e-06,-3.221549230399348e-06,-3.221549230399348e-06,3.842348837512687e-06,3.842348837512687e-06,3.842348837512687e-06,-1.923852896506366e-05,-1.923852896506366e-05,-1.923852896506366e-05,-1.923852896506366e-05,-1.923852896506366e-05,-1.923852896506366e-05,-1.9859328572176998e-05,-1.9859328572176998e-05,-1.9859328572176998e-05,0.00030890419121068626
14,2018-02-15 21:59:56,0.00032754516473047063,0.00032754516473047063,0.00032754516473047063,0.00029412308978740806,0.0003230787167287055,-1.8306023478599064e-06,-1.8306023478599064e-06,-1.8306023478599064e-06,1.240282250104729e-06,1.240282250104729e-06,1.240282250104729e-06,-2.0301036854734313e-05,-2.0301036854734313e-05,-2.0301036854734313e-05,-2.0301036854734313e-05,-2.0301036854734313e-05,-2.0301036854734313e-05,-1.9710716756979136e-05,-1.9710716756979136e-05,-1.9710716756979136e-05,0.00030724412787573634
15,2018-02-15 22:58:44,0.00032696947504971005,0.00032696947504971005,0.00032696947504971005,0.0002932701573828805,0.0003222985797709877,2.8510618310319706e-07,2.8510618310319706e-07,2.8510618310319706e-07,-2.4806553881492165e-07,-2.4806553881492165e-07,-2.4806553881492165e-07,-1.9493035548943344e-05,-1.9493035548943344e-05,-1.9493035548943344e-05,-1.9493035548943344e-05,-1.9493035548943344e-05,-1.9493035548943344e-05,-1.953007619323162e-05,-1.953007619323162e-05,-1.953007619323162e-05,0.0003074764395007667
16,2018-02-15 23:59:51,0.00032637110371769496,0.00032637110371769496,0.00032637110371769496,0.0002917229163160186,0.0003205525369359186,1.952814655310073e-06,1.952814655310073e-06,1.952814655310073e-06,-3.010758522209901e-06,-3.010758522209901e-06,-3.010758522209901e-06,-2.0361909707157576e-05,-2.0361909707157576e-05,-2.0361909707157576e-05,-2.0361909707157576e-05,-2.0361909707157576e-05,-2.0361909707157576e-05,-1.930396584025775e-05,-1.930396584025775e-05,-1.930396584025775e-05,0.0003060091940105374
17,2018-02-16 00:59:59,0.000325782359849162,0.000325782359849162,0.000325782359849162,0.0002921142912837529,0.0003217633327555943,1.7189675881380777e-06,1.7189675881380777e-06,1.7189675881380777e-06,-1.4013985096449265e-06,-1.4013985096449265e-06,-1.4013985096449265e-06,-1.87264533771505e-05,-1.87264533771505e-05,-1.87264533771505e-05,-1.87264533771505e-05,-1.87264533771505e-05,-1.87264533771505e-05,-1.904402245564365e-05,-1.904402245564365e-05,-1.904402245564365e-05,0.00030705590647201153
18,2018-02-16 01:59:58,0.00032519508457675344,0.00032519508457675344,0.00032519508457675344,0.000293043115552474,0.00032265014265360655,-7.24384825506539e-08,-7.24384825506539e-08,-7.24384825506539e-08,1.5193160864843645e-06,1.5193160864843645e-06,1.5193160864843645e-06,-1.730156972639128e-05,-1.730156972639128e-05,-1.730156972639128e-05,-1.730156972639128e-05,-1.730156972639128e-05,-1.730156972639128e-05,-1.8748447330324987e-05,-1.8748447330324987e-05,-1.8748447330324987e-05,0.00030789351485036216
19,2018-02-16 02:59:21,0.00032461368368884243,0.00032461368368884243,0.00032461368368884243,0.00029362181467317727,0.000322984791885427,-1.3501711964201147e-06,-1.3501711964201147e-06,-1.3501711964201147e-06,2.6444924975424175e-06,2.6444924975424175e-06,2.6444924975424175e-06,-1.7126604764228254e-05,-1.7126604764228254e-05,-1.7126604764228254e-05,-1.7126604764228254e-05,-1.7126604764228254e-05,-1.7126604764228254e-05,-1.8420926065350557e-05,-1.8420926065350557e-05,-1.8420926065350557e-05,0.0003074870789246142
20,2018-02-16 03:59:50,0.00032402151309601925,0.00032402151309601925,0.00032402151309601925,0.00029177864264123886,0.0003201853742369914,-3.286557041432741e-07,-3.286557041432741e-07,-3.286557041432741e-07,6.892124441813876e-07,6.892124441813876e-07,6.892124441813876e-07,-1.7691951376414884e-05,-1.7691951376414884e-05,-1.7691951376414884e-05,-1.7691951376414884e-05,-1.7691951376414884e-05,-1.7691951376414884e-05,-1.8052508116453e-05,-1.8052508116453e-05,-1.8052508116453e-05,0.00030632956171960436
21,2018-02-16 04:59:41,0.00032343554324238793,0.0003234355432423879,0.0003234355432423879,0.00029119475589376717,0.00032097951335889195,2.403936566132877e-06,2.403936566132877e-06,2.403936566132877e-06,-2.238440983227217e-06,-2.238440983227217e-06,-2.238440983227217e-06,-1.74887693375217e-05,-1.74887693375217e-05,-1.74887693375217e-05,-1.74887693375217e-05,-1.74887693375217e-05,-1.74887693375217e-05,-1.765426492042736e-05,-1.765426492042736e-05,-1.765426492042736e-05,0.0003059467739048662
22,2018-02-16 05:59:29,0.00032285006292079803,0.00032285006292079803,0.00032285006292079803,0.00029100122009020056,0.00032103400668188653,4.202039702070196e-06,4.202039702070196e-06,4.202039702070196e-06,-3.1923798647810007e-06,-3.1923798647810007e-06,-3.1923798647810007e-06,-1.621419381144636e-05,-1.621419381144636e-05,-1.621419381144636e-05,-1.621419381144636e-05,-1.621419381144636e-05,-1.621419381144636e-05,-1.7223853648735556e-05,-1.7223853648735556e-05,-1.7223853648735556e-05,0.0003066358691093517
23,2018-02-16 06:54:29,0.0003223115776751886,0.0003223115776751886,0.0003223115776751886,0.0002937816682905334,0.0003216253225588137,3.2031224765058808e-06,3.2031224765058808e-06,3.2031224765058808e-06,-1.784622489509372e-06,-1.784622489509372e-06,-1.784622489509372e-06,-1.5381674173692347e-05,-1.5381674173692347e-05,-1.5381674173692347e-05,-1.5381674173692347e-05,-1.5381674173692347e-05,-1.5381674173692347e-05,-1.6800174160688856e-05,-1.6800174160688856e-05,-1.6800174160688856e-05,0.0003069299035014962
24,2018-02-16 07:58:27,0.00032168530298679537,0.00032168530298679537,0.00032168530298679537,0.0002922803682525827,0.0003220749497385915,-6.040682229567946e-07,-6.040682229567946e-07,-6.040682229567946e-07,1.7648645090023956e-06,1.7648645090023956e-06,1.7648645090023956e-06,-1.5114214084359952e-05,-1.5114214084359952e-05,-1.5114214084359952e-05,-1.5114214084359952e-05,-1.5114214084359952e-05,-1.5114214084359952e-05,-1.627501037040555e-05,-1.627501037040555e-05,-1.627501037040555e-05,0.00030657108890243544
25,2018-02-16 08:57:08,0.00032111075551992906,0.00032111075551992906,0.00032111075551992906,0.0002900683792789628,0.00032025622827935537,-3.9671158181000745e-06,-3.9671158181000745e-06,-3.9671158181000745e-06,3.6626289798506363e-06,3.6626289798506363e-06,3.6626289798506363e-06,-1.6068143477074618e-05,-1.6068143477074618e-05,-1.6068143477074618e-05,-1.6068143477074618e-05,-1.6068143477074618e-05,-1.6068143477074618e-05,-1.5763656638825177e-05,-1.5763656638825177e-05,-1.5763656638825177e-05,0.00030504261204285444
26,2018-02-16 09:59:46,0.0003204975350199338,0.0003204975350199338,0.0003204975350199338,0.00029110786180316115,0.0003196293610057176,-4.854383901508933e-06,-4.854383901508933e-06,-4.854383901508933e-06,4.899700513317364e-06,4.899700513317364e-06,4.899700513317364e-06,-1.5142599190730488e-05,-1.5142599190730488e-05,-1.5142599190730488e-05,-1.5142599190730488e-05,-1.5142599190730488e-05,-1.5142599190730488e-05,-1.5187915802538916e-05,-1.5187915802538916e-05,-1.5187915802538916e-05,0.0003053549358292033
27,2018-02-16 10:59:03,0.00031991711316828845,0.0003199171131682885,0.0003199171131682885,0.00029094384971675274,0.0003184379176346303,-2.8727008508722995e-06,-2.8727008508722995e-06,-2.8727008508722995e-06,2.5323564708363014e-06,2.5323564708363014e-06,2.5323564708363014e-06,-1.4956004816617122e-05,-1.4956004816617122e-05,-1.4956004816617122e-05,-1.4956004816617122e-05,-1.4956004816617122e-05,-1.4956004816617122e-05,-1.4615660436581124e-05,-1.4615660436581124e-05,-1.4615660436581124e-05,0.00030496110835167135
28,2018-02-16 11:59:29,0.0003193254320791498,0.0003193254320791498,0.0003193254320791498,0.0002891071803737274,0.00031841295303554904,4.394677987101222e-07,4.394677987101222e-07,4.394677987101222e-07,-1.9803631810138137e-06,-1.9803631810138137e-06,-1.9803631810138137e-06,-1.554711404717344e-05,-1.554711404717344e-05,-1.554711404717344e-05,-1.554711404717344e-05,-1.554711404717344e-05,-1.554711404717344e-05,-1.4006218664869751e-05,-1.4006218664869751e-05,-1.4006218664869751e-05,0.0003037783180319764
29,2018-02-16 12:59:56,0.00031873358781265627,0.00031873358781265627,0.00031873358781265627,0.0002878563236134534,0.00031744252835452514,3.2453592045235317e-06,3.2453592045235317e-06,3.2453592045235317e-06,-5.2026034603824864e-06,-5.2026034603824864e-06,-5.2026034603824864e-06,-1.532879448285991e-05,-1.532879448285991e-05,-1.532879448285991e-05,-1.532879448285991e-05,-1.532879448285991e-05,-1.532879448285991e-05,-1.3371550227000953e-05,-1.3371550227000953e-05,-1.3371550227000953e-05,0.00030340479332979634
